DateTime,Fsed_oxy,Fsed_oxy.1,RMSE
2021-11-07 23:55:58,-17.5272542080768,-0.967750090410388,126.10747903814
2021-11-07 23:55:47,-17.5435106954639,-0.949007117510512,118.005971082988
2021-11-07 23:55:37,-17.5067581876686,-1.01815436790828,156.451305443211
2021-11-07 23:55:27,-17.406499676649,-0.953693948504294,161.985453760218
2021-11-07 23:55:17,-17.5343290597239,-1.0876416055849,113.998567065142
2021-11-07 23:55:08,-17.3111301347397,-0.958713414910476,136.744540419157
2021-11-07 23:54:58,-17.6235258891358,-1.0525104513331,115.3732720872
2021-11-07 23:54:48,-17.3976527946268,-1.00222647770663,142.63820377948
2021-11-07 23:54:39,-17.5528165048749,-1.04851380978747,149.920652919586
2021-11-07 23:54:29,-17.6313738841884,-0.945701175268981,151.137050186561
2021-11-07 23:54:20,-17.6070195708201,-1.08736300165642,156.00456160116
2021-11-07 23:54:10,-17.3665336829617,-0.971185805879863,112.32561741368
2021-11-07 23:54:00,-17.4154982775224,-1.0929145228734,117.57098329537
2021-11-07 23:53:50,-17.562684868796,-1.17614151509023,158.08689959974
2021-11-07 23:53:41,-17.4266375533019,-1.1278891042432,119.938251561153
2021-11-07 23:53:31,-17.4542962492214,-1.15489168571947,170.409267868067
2021-11-07 23:53:21,-17.4144112471852,-1.14187383221858,147.863349172106
2021-11-07 23:53:12,-17.4540784040661,-1.04483539512326,114.025500626452
2021-11-07 23:53:02,-17.5153101286311,-1.09428376787056,112.828129900709
2021-11-07 23:52:53,-17.6007368253373,-1.11006824588789,115.101870206897
2021-11-07 23:52:43,-17.7960929030946,-1.03746063958979,153.062696160069
2021-11-07 23:52:33,-17.4963554399158,-1.07388018886959,116.241179764622
2021-11-07 23:52:23,-17.5410314796885,-0.994350101550301,119.158281338903
2021-11-07 23:52:14,-17.3879674715655,-1.03807096347649,155.032152492848
2021-11-07 23:52:04,-17.5723677040682,-0.988305030794694,122.805284119641
2021-11-07 23:51:54,-17.5774153036204,-1.05553336206812,115.136458821006
2021-11-07 23:51:44,-17.3299272949452,-1.1245401398023,116.058151928178
2021-11-07 23:51:34,-17.3971632513442,-1.07229548781498,162.184628393982
2021-11-07 23:51:24,-17.5875156840665,-0.956009783744763,134.872308255112
2021-11-07 23:51:14,-17.624460317598,-1.01189587547788,149.919342150953
2021-11-07 23:51:04,-17.4887737925108,-1.01386693708304,140.821093125861
2021-11-07 23:50:54,-17.3338341434971,-1.02590972856078,114.291186156867
2021-11-07 23:50:44,-17.5018592046739,-1.16082637901743,116.156116035159
2021-11-07 23:50:35,-17.7377259440439,-0.916354461102705,154.023173487599
2021-11-07 23:50:25,-17.5736849753385,-1.08002783584126,188.788741614322
2021-11-07 23:50:15,-17.3944521821541,-0.998250149184322,152.816943032025
2021-11-07 23:50:05,-17.6362415784358,-1.00652400862911,114.50138345909
2021-11-07 23:49:56,-17.3444557707559,-0.929106445982955,149.15403628537
2021-11-07 23:49:46,-17.908383709695,-0.930734805255905,115.76633045749
2021-11-07 23:49:36,-17.3785110376851,-1.02341943468878,112.527984978399
2021-11-07 23:49:26,-16.950259142514,-1.10019686706132,158.756043067979
2021-11-07 23:49:16,-16.9680685603663,-0.87492556211772,127.078600890372
2021-11-07 23:49:07,-17.869618157762,-1.03942868675997,118.435704328889
2021-11-07 23:48:57,-17.5376911495388,-1.01449409484467,160.71498606489
2021-11-07 23:48:47,-17.3415779318905,-0.932461075004245,127.627355580935
2021-11-07 23:48:37,-17.3036394499078,-0.871378045564291,134.77739533727
2021-11-07 23:48:27,-17.2722440336179,-1.03252276853707,114.23258439706
2021-11-07 23:48:18,-17.5347104093997,-0.916376356179221,155.953286260449
2021-11-07 23:48:08,-17.1324520671089,-1.01854278092539,121.820728399856
2021-11-07 23:47:58,-17.4667162694971,-0.990777164819694,146.191543309436
2021-11-07 23:47:48,-17.5429906350615,-1.0246610890119,117.210231240737
2021-11-07 23:47:38,-17.1392897177871,-0.997526568510056,123.896198009801
2021-11-07 23:47:29,-17.3958414280053,-0.939555334994866,114.995081257292
2021-11-07 23:47:19,-16.8466866132666,-0.869682197069737,145.814216446537
2021-11-07 23:47:09,-17.2454009145243,-1.06464548381706,109.11852510235
2021-11-07 23:46:59,-17.9515263457631,-0.890210330015573,192.758644277624
2021-11-07 23:46:50,-16.4555941665851,-0.773085142883595,170.319958577225
2021-11-07 23:46:40,-18.0601971223895,-0.73735756983324,122.723842409581
2021-11-07 23:46:30,-17.1407516924061,-0.763416413777802,111.955102807295
2021-11-07 23:46:20,-17.2358143587561,-0.794407408097348,114.755730100233
2021-11-07 23:46:11,-16.792039679466,-0.944556240063473,122.701553834861
2021-11-07 23:46:01,-17.781151640959,-0.974797702265324,112.72817877646
2021-11-07 23:45:51,-17.3692282634476,-0.885938494836254,147.770480441078
2021-11-07 23:45:41,-17.158729828888,-0.741754971108873,125.077544397278
2021-11-07 23:45:31,-17.2831337453686,-0.948623002672619,134.745361630629
2021-11-07 23:45:22,-17.493921627843,-0.805599886620608,111.762138048563
2021-11-07 23:45:12,-17.2022335292246,-1.13882602120867,113.954110125407
2021-11-07 23:45:02,-17.3344925702236,-0.933336350705781,197.976319579139
2021-11-07 23:44:53,-17.0447484751949,-0.849279689403862,112.754667216623
2021-11-07 23:44:43,-17.1784102084201,-1.01826076920839,121.713862937972
2021-11-07 23:44:33,-17.3834129345681,-1.01133617703263,120.726213626583
2021-11-07 23:44:23,-17.2748222769345,-1.0521950142673,105.051882632123
2021-11-07 23:44:14,-16.7631865531299,-1.02965726128325,112.201415761487
2021-11-07 23:44:04,-17.2174916773064,-0.990679910552298,113.915494563288
2021-11-07 23:43:54,-16.8158762721477,-0.766200361648062,110.592573639906
2021-11-07 23:43:45,-17.1198635672267,-0.915579855169431,117.266482714073
2021-11-07 23:43:35,-17.1991567626298,-0.889015748868733,111.199167397175
2021-11-07 23:43:25,-17.190939664264,-0.910385849159171,113.823288423894
2021-11-07 23:43:15,-16.5853982670279,-0.786144776426256,120.379854107698
2021-11-07 23:43:05,-17.2984446139202,-0.90674800887504,121.859410634014
2021-11-07 23:42:56,-16.7956757769112,-0.676214628591532,153.394581792391
2021-11-07 23:42:46,-17.013136884993,-1.05065662228311,116.125729315102
2021-11-07 23:42:36,-17.4728135429115,-0.839863602816817,121.15605593736
2021-11-07 23:42:27,-17.8072977484804,-1.01402776700346,120.069755607113
2021-11-07 23:42:17,-17.2429233425359,-0.819867268207932,112.275569753818
2021-11-07 23:42:07,-17.0618741709335,-0.973002321932627,119.690256904249
2021-11-07 23:41:57,-17.6905862204567,-1.14405754940262,121.107749937431
2021-11-07 23:41:48,-17.0099935231444,-1.04097432128947,148.205569595592
2021-11-07 23:41:38,-17.1160951895161,-0.831853077429479,147.111521873515
2021-11-07 23:41:28,-17.4235708658148,-0.690210330838437,110.847377898842
2021-11-07 23:41:19,-16.8978647038072,-0.559440933720724,117.982319433938
2021-11-07 23:41:09,-16.8506520435808,-0.995930236318336,113.755514865077
2021-11-07 23:40:59,-16.6609308766375,-1.27881076199695,115.933937964953
2021-11-07 23:40:50,-16.4180397792164,-1.16784222042542,144.217110321448
2021-11-07 23:40:40,-17.1512172365861,-1.05743942348978,108.426306820051
2021-11-07 23:40:30,-17.1177544185234,-1.10517913934748,161.630932551985
2021-11-07 23:40:21,-16.937011686358,-1.34351168232417,113.846012107183
2021-11-07 23:40:11,-17.1621956736998,-1.28335305300756,124.50387454071
2021-11-07 23:40:01,-16.1808392806225,-0.855720581998781,154.882248505424
2021-11-07 23:39:52,-16.4512847375634,-1.01248539219306,129.113852845771
2021-11-07 23:39:42,-16.7600239926543,-0.718419115513305,111.212996254686
2021-11-07 23:39:32,-16.9636637167132,-1.06576367455066,110.035048331469
2021-11-07 23:39:22,-15.7197885607074,-0.83134069062459,112.765570505262
2021-11-07 23:39:13,-17.1764738092141,-1.23159824525799,118.129493017369
2021-11-07 23:39:03,-16.4400585331871,-1.06456284326924,110.818555917531
2021-11-07 23:38:53,-16.6426216108724,-0.671976849612781,123.443516411581
2021-11-07 23:38:44,-16.4451283663716,-0.738321788112762,171.768041701535
2021-11-07 23:38:34,-17.0279717314884,-0.735228336262126,122.643617836626
2021-11-07 23:38:24,-16.1990064601904,-0.551060098294053,113.884474784774
2021-11-07 23:38:14,-17.4660246535264,-0.785098504486229,114.981406112226
2021-11-07 23:38:05,-14.7853569422096,-0.738062720667887,127.037260647522
2021-11-07 23:37:55,-16.8775987257864,-1.13185171585147,113.215123737225
2021-11-07 23:37:46,-16.7495566128806,-0.769215699294272,110.600559716099
2021-11-07 23:37:36,-16.6710386037514,-0.948434245683853,115.33292330366
2021-11-07 23:37:26,-16.3563773543995,-1.19213836204637,110.35356139834
2021-11-07 23:37:17,-17.4354426081773,-1.03177882551729,151.510541812347
2021-11-07 23:37:07,-16.4692319528862,-1.21892622945831,129.208207075359
2021-11-07 23:36:57,-14.5678828354909,-1.45299833918818,120.40896745498
2021-11-07 23:36:47,-16.2790089190871,-0.399788648756439,110.029653768569
2021-11-07 23:36:38,-16.682754361909,-1.07791054872578,116.768296402087
2021-11-07 23:36:28,-17.4934266191136,-0.97424293182301,128.791833488889
2021-11-07 23:36:18,-16.50400810994,-1.06880819648787,104.267243456086
2021-11-07 23:36:09,-20.5265931017089,-0.71886429332567,131.752531140253
2021-11-07 23:35:59,-16.3153135035367,-0.806021801499419,113.425037749452
2021-11-07 23:35:49,-16.6781138575258,-0.975275997372794,115.2160139799
2021-11-07 23:35:39,-16.9521116051229,-0.508187991375395,157.857222080612
2021-11-07 23:35:30,-17.7485151474351,-1.93409018299994,119.421600814187
2021-11-07 23:35:20,-17.9129080782015,-1.44863598245656,139.682333724177
2021-11-07 23:35:10,-15.9586777029301,-1.56565461534747,119.592157700821
2021-11-07 23:35:00,-17.2867118844326,-0.517356879842785,116.975343748469
2021-11-07 23:34:51,-19.4902731655251,-0.901083902145571,162.277007758272
2021-11-07 23:34:41,-15.1108871349316,-0.789562281192136,161.169855987801
2021-11-07 23:34:31,-16.1332455710253,-1.23349359702835,145.385200864487
2021-11-07 23:34:22,-17.4209317023639,-0.928516622171826,139.40066555442
2021-11-07 23:34:12,-17.0782837376387,-1.21993498628626,119.438614090724
2021-11-07 23:34:02,-16.9512696078961,-0.73437263234035,119.439227238837
2021-11-07 23:33:52,-13.7515561359572,-0.585484058453928,172.69460217335
2021-11-07 23:33:43,-17.4423164881464,-0.744834682504115,122.549925674373
2021-11-07 23:33:33,-17.7617921447095,-0.312001795175852,114.581965249064
2021-11-07 23:33:23,-17.1883115076191,-0.984285119127845,112.93447038688
2021-11-07 23:33:14,-14.9410675533002,-1.27490424647559,109.374409719706
2021-11-07 23:33:04,-18.6314838567199,-0.729956254095829,156.123409362711
2021-11-07 23:32:54,-17.8992446790434,-0.158018290369555,114.31977869298
2021-11-07 23:32:45,-15.8018145425761,-1.16404407183779,148.136977282374
2021-11-07 23:32:35,-15.7715110244651,-1.18144358724057,106.856764508181
2021-11-07 23:32:25,-14.8587821052436,-1.49973490414937,117.81959863652
2021-11-07 23:32:15,-13.8751309127973,-1.98718402914884,115.854396178145
2021-11-07 23:32:05,-17.0560078978851,-0.952039802600086,104.83364241098
2021-11-07 23:31:55,-13.8100961342291,-2.34009406194435,121.810601969882
2021-11-07 23:31:45,-15.0903733125492,-1.19901874569142,119.416128202677
2021-11-07 23:31:35,-13.8689557330999,-1.49583249383398,174.175492027244
2021-11-07 23:31:25,-11.5637536743718,-1.90407782614773,148.911244536358
2021-11-07 23:31:14,-14.7170505903021,-1.44041976393584,113.118280810964
2021-11-07 23:31:03,-14.8088449957757,-1.25227328918463,114.839149817691
2021-11-07 23:30:53,-18.0056278810959,-0.313129880443065,139.359206237021
2021-11-07 23:30:43,-15.3316303393961,-2.02476106299941,125.721273500684
2021-11-07 23:30:33,-14.7780895104902,-0.243111770464306,127.035005867718
2021-11-07 23:30:23,-12.6885327198681,-1.09964998168654,136.472518540737
2021-11-07 23:30:12,-13.3294863203001,-1.76474582711831,124.221419217111
2021-11-07 23:30:02,-15.7864845873524,-2.00511138203385,103.773893343864
2021-11-07 23:29:52,-16.8760334889564,-0.933509662404263,120.120557813063
2021-11-07 23:29:41,-17.7478466339795,-2.02493102321632,151.698214909133
2021-11-07 23:29:31,-16.5126099184279,-1.57173214650723,117.843613606568
2021-11-07 23:29:20,-17.2431565795088,-1.13843676977785,124.111471590855
2021-11-07 23:29:10,-16.3691112696415,-1.15719048774398,115.760576334107
2021-11-07 23:28:59,-14.4184836885893,-1.81077438732578,109.268521408877
2021-11-07 23:28:49,-14.9324986318177,-0.54655532039067,114.482899893865
2021-11-07 23:28:38,-17.0609491966112,-0.772414501286026,114.111958266675
2021-11-07 23:28:28,-16.9073762618146,-1.14161336142252,109.953587025728
2021-11-07 23:28:18,-15.3835360585896,-1.06480231824811,153.182156763103
2021-11-07 23:28:07,-14.9897574752585,-0.449480477528454,117.442067956863
2021-11-07 23:27:57,-16.6453803101641,-0.504832639806471,115.827489971598
2021-11-07 23:27:45,-14.9372588548899,-1.66382126411612,113.222097616896
2021-11-07 23:27:34,-17.7575149998769,-0.00999999999999979,115.31994537911
2021-11-07 23:27:24,-15.4767391439737,-0.892193314214591,103.341157552004
2021-11-07 23:27:14,-19.1998725860892,-0.367522420622095,121.923745428021
2021-11-07 23:27:03,-15.1422521631875,-0.33780751520494,128.249206784955
2021-11-07 23:26:53,-15.8579013395162,-0.00999999999999979,151.484195383508
2021-11-07 23:26:42,-20.1147835637327,-0.170917736292653,140.733598364857
2021-11-07 23:26:32,-14.1744838393302,-1.29485874151769,128.415600112169
2021-11-07 23:26:21,-14.786573626674,-0.271180097548633,117.387945367949
2021-11-07 23:26:11,-16.9493549966766,-0.325542142260059,114.27465687216
2021-11-07 23:26:01,-16.3550528636736,-0.916052011172464,159.337324035615
2021-11-07 23:25:50,-14.1013239487932,-0.367155029103452,132.34641254414
2021-11-07 23:25:40,-17.0795888018294,-0.00999999999999979,110.673754450722
2021-11-07 23:25:30,-16.2470886133174,-0.00999999999999979,117.048235509901
2021-11-07 23:25:19,-15.8327199720482,-0.00999999999999979,115.796439726026
2021-11-07 23:25:09,-14.9907558296426,-1.70016074256082,114.689178449105
2021-11-07 23:24:58,-15.9006708824403,-0.00999999999999979,135.599248804106
2021-11-07 23:24:48,-19.638998531489,-0.69953310801775,122.373418647094
2021-11-07 23:24:38,-15.3197656294547,-0.0360227278217931,102.166244606504
2021-11-07 23:24:27,-14.7550093332882,-0.00999999999999979,116.25946538356
2021-11-07 23:24:17,-19.0430415901109,-0.00999999999999979,145.387968283418
2021-11-07 23:24:07,-18.4078721976547,-0.00999999999999979,150.604256007694
2021-11-07 23:23:57,-18.7269002032093,-1.53843306391215,149.173718249686
2021-11-07 23:23:46,-16.8441588839716,-1.6799093189702,121.397538226592
2021-11-07 23:23:36,-18.7157072712175,-0.00999999999999979,117.796289356744
2021-11-07 23:23:26,-15.9557181598719,-0.117201165269409,111.257635804861
2021-11-07 23:23:16,-16.0556300263039,-0.00999999999999979,111.613759018902
2021-11-07 23:23:06,-16.1568856632089,-0.483964708857608,110.738927917476
2021-11-07 23:22:56,-15.3870827789985,-0.682995597266608,114.741901028004
2021-11-07 23:22:46,-14.0832516988416,-0.00999999999999979,139.859350966035
2021-11-07 23:22:34,-16.6612863450593,-0.00999999999999979,109.835961092937
2021-11-07 23:22:24,-14.48096672,-0.322136817651385,107.487309767506
2021-11-07 23:22:14,-15.3162934023535,-0.245889903908838,147.935040741642
2021-11-07 23:22:04,-15.6230065394848,-0.00999999999999979,162.361285808851
2021-11-07 23:21:54,-14.9228432592807,-0.00999999999999979,130.029064706311
2021-11-07 23:21:44,-15.0582814711757,-0.661352925681334,164.816202496183
2021-11-07 23:21:34,-14.7431945865867,-1.17347861606977,149.001105777634
2021-11-07 23:21:25,-16.0377565722838,-1.79085677268484,122.801329679857
2021-11-07 23:21:15,-15.864628349388,-1.86236075819151,115.990040061819
2021-11-07 23:21:05,-14.9685896792349,-1.04549750262552,113.452967940593
2021-11-07 23:20:55,-16.1114535967081,-0.00999999999999979,115.210195791902
2021-11-07 23:20:45,-17.3692392894403,-1.01040565427731,142.066137657714
2021-11-07 23:20:35,-16.041336761988,-0.261871854083031,147.869617906353
2021-11-07 23:20:25,-15.8029912340138,-0.454647327860128,116.975781411113
2021-11-07 23:20:15,-14.8503338038566,-1.49205341575099,163.930912447157
2021-11-07 23:20:05,-17.1617328763782,-1.45236447227466,120.274267825262
2021-11-07 23:19:55,-15.3861285137995,-2.19732207538263,148.501050399772
2021-11-07 23:19:45,-15.5577754024748,-1.53701096404823,114.474628340933
2021-11-07 23:19:35,-16.5072242199182,-1.45745226419667,113.444600664263
2021-11-07 23:19:25,-15.9287134221089,-0.754641228233214,130.694231485868
2021-11-07 23:19:15,-15.1293359289395,-0.00999999999999979,124.688466635681
2021-11-07 23:19:05,-16.8088564713409,-0.196612674349457,110.495368579985
2021-11-07 23:18:55,-14.5027343228185,-0.00999999999999979,168.660677989979
2021-11-07 23:18:45,-13.012800111871,-0.214243851248622,153.844874379082
2021-11-07 23:18:35,-15.6784972431906,-1.7261308066616,107.709720074933
2021-11-07 23:18:25,-16.6608322449642,-1.37878873714335,134.861227254482
2021-11-07 23:18:15,-15.078536633001,-0.00999999999999979,115.688552345797
2021-11-07 23:18:05,-16.1605683848735,-2.09673385668626,148.829535077723
2021-11-07 23:17:55,-15.5731804289317,-0.977864353448943,109.872131700513
2021-11-07 23:17:45,-16.244337512242,-0.819465557379329,118.36059969339
2021-11-07 23:17:35,-15.1904804743424,-1.09222439933378,121.882822926852
2021-11-07 23:17:24,-17.3417419954975,-0.00999999999999979,104.623028460574
2021-11-07 23:17:14,-16.5535962194834,-3.44478335357715,159.395383295883
2021-11-07 23:17:04,-15.7128708416734,-0.748566556810561,102.779451814799
2021-11-07 23:16:55,-15.4775452116324,-2.76038163468431,113.793330191897
2021-11-07 23:16:45,-17.1298051288462,-1.58166217773121,149.577644425065
2021-11-07 23:16:35,-17.4541228868095,-1.14408131185643,116.715043068272
2021-11-07 23:16:25,-17.5759601615739,-1.4532824766497,153.139719213212
2021-11-07 23:16:15,-20.0519262312559,-1.56163863196498,129.238714126879
2021-11-07 23:16:06,-17.5788290779154,-2.32221060631431,117.235741237897
2021-11-07 23:15:56,-16.843910216516,-2.14854152737916,115.911861783689
2021-11-07 23:15:46,-16.9749282693629,-2.30999076402452,116.475801006951
2021-11-07 23:15:36,-17.0622095766539,-0.636664101738586,116.327712575854
2021-11-07 23:15:27,-17.0923935736569,-0.692096293443768,115.85084569842
2021-11-07 23:15:17,-17.2931667570207,-0.911185359575539,125.300403986266
2021-11-07 23:15:07,-17.6166302155538,-0.163308034377604,138.336154135028
2021-11-07 23:14:57,-16.7830713249559,-1.94327080568725,108.197091836891
2021-11-07 23:14:48,-16.9630779417307,-0.880157572021415,159.285872116974
2021-11-07 23:14:38,-17.662283356737,-1.0026263601964,111.900393824478
2021-11-07 23:14:28,-16.77452697257,-0.828064366731482,114.044458772034
2021-11-07 23:14:19,-16.6230179044102,-0.295925062922952,157.033530135783
2021-11-07 23:14:09,-16.899965838517,-0.634079196374736,112.927136118144
2021-11-07 23:13:59,-17.1306428016757,-0.161082704197176,126.541241141361
2021-11-07 23:13:49,-17.0224236361162,-0.00999999999999979,131.217273935294
2021-11-07 23:13:39,-16.7891436975255,-0.898210808489929,112.283032798604
2021-11-07 23:13:29,-17.2913699343156,-0.162370240593077,117.093860792942
2021-11-07 23:13:20,-17.123642830207,-0.00999999999999979,126.933211175455
2021-11-07 23:13:10,-16.1441686512567,-1.0317866023139,163.434737032777
2021-11-07 23:13:00,-16.159650180479,-0.714502273746373,107.422979705167
2021-11-07 23:12:50,-16.9132371055363,-0.508519269741977,160.262420231242
2021-11-07 23:12:40,-17.1596439096887,-0.621004621106815,126.59295349467
2021-11-07 23:12:30,-16.697798309691,-0.0821617245580102,115.831005866726
2021-11-07 23:12:20,-17.0939269356567,-0.975297221769336,157.220815343876
2021-11-07 23:12:10,-17.2087591339157,-0.393586602594175,114.398056954572
2021-11-07 23:12:00,-16.8071557067829,-0.888538230550446,118.607189444657
2021-11-07 23:11:51,-18.074252097494,-0.00999999999999979,163.241157555446
2021-11-07 23:11:41,-16.6535684804662,-0.876495406608385,120.273451562821
2021-11-07 23:11:31,-17.0058445841406,-0.00999999999999979,148.310541863605
2021-11-07 23:11:21,-17.9177484860374,-0.00999999999999979,120.938058803751
2021-11-07 23:11:11,-16.0837327345119,-1.29221733729258,108.71170865209
2021-11-07 23:11:01,-17.0988842738613,-0.0728150343509553,112.876910661616
2021-11-07 23:10:51,-16.4143469984868,-0.13136470371654,169.784987436679
2021-11-07 23:10:42,-16.0794633928425,-0.312733140937616,131.765667329088
2021-11-07 23:10:32,-16.3692847087624,-0.629415775105794,156.994663204018
2021-11-07 23:10:22,-16.9811949423968,-0.203164899158944,123.256605651561
2021-11-07 23:10:12,-16.258486732263,-0.363946919922808,104.320876360049
2021-11-07 23:10:02,-16.5357378454835,-0.198887259345883,113.047538833148
2021-11-07 23:09:52,-16.5698480453833,-0.184876373770025,157.51176002305
2021-11-07 23:09:43,-17.3647621990196,-0.00999999999999979,145.031464975603
2021-11-07 23:09:33,-16.174685765808,-0.776233401070436,155.29844184482
2021-11-07 23:09:23,-16.3707820929869,-0.315907394097636,107.369058284799
2021-11-07 23:09:13,-16.1713541712906,-0.553124174248735,146.623983910022
2021-11-07 23:09:04,-17.4757809825193,-0.00999999999999979,124.997735727986
2021-11-07 23:08:54,-16.45873206799,-0.68857745299016,111.904882900787
2021-11-07 23:08:44,-15.6083330791544,-1.11027989857903,153.04209744273
2021-11-07 23:08:34,-16.197996345567,-1.0188339376728,113.654553786177
2021-11-07 23:08:24,-16.5540669553774,-0.473214434068756,108.87119307954
2021-11-07 23:08:15,-16.8988155578552,-0.444746087951863,117.833277161637
2021-11-07 23:08:05,-16.071579308456,-0.765457038463929,128.689482345926
2021-11-07 23:07:55,-16.3665638911803,-0.524877235571827,110.105983420074
2021-11-07 23:07:45,-16.0540332723175,-1.03884800449542,111.862734920849
2021-11-07 23:07:35,-17.6231706338947,-0.00999999999999979,126.703611387565
2021-11-07 23:07:26,-16.3890723852234,-0.594496494032481,107.740955590478
2021-11-07 23:07:16,-16.0567022290403,-0.829896712129483,156.898620447201
2021-11-07 23:07:06,-16.465555129962,-0.850230217500294,108.036401280687
2021-11-07 23:06:56,-16.9598356026661,-0.237264700010551,143.112018845524
2021-11-07 23:06:46,-16.5752973564285,-0.471338263192923,147.79255055497
2021-11-07 23:06:37,-16.702914535598,-0.371160370640213,113.961134787685
2021-11-07 23:06:27,-16.2534678384916,-0.891095864979358,140.250271787758
2021-11-07 23:06:17,-15.8533538111256,-0.833431160885445,152.480270564734
2021-11-07 23:06:07,-16.4302700232754,-0.811210836381123,141.375452421495
2021-11-07 23:05:57,-15.6600215669016,-1.08384208653367,164.906844991526
2021-11-07 23:05:47,-15.1692628305834,-1.34986753211464,117.620430071216
2021-11-07 23:05:38,-16.1823130353873,-1.07229012404852,116.209263219951
2021-11-07 23:05:28,-16.547296052948,-0.663955341097885,113.346072397054
2021-11-07 23:05:18,-15.4667242994068,-1.15583057559126,105.679553764431
2021-11-07 23:05:08,-16.7429106982394,-0.714549729300559,119.270317829641
2021-11-07 23:04:58,-16.7175058986453,-0.673866835120956,129.678823987298
2021-11-07 23:04:48,-15.4975126042062,-1.54684623052341,118.08711465698
2021-11-07 23:04:39,-16.0096663401196,-0.969619165010073,156.765191383123
2021-11-07 23:04:29,-16.3025451624393,-1.23428030823221,116.097792632851
2021-11-07 23:04:19,-16.633817469977,-0.618460609986308,112.341308061293
2021-11-07 23:04:09,-17.4304833906704,-0.909970103161872,119.326009318191
2021-11-07 23:04:00,-16.4877176186552,-1.00678606665608,115.990043079839
2021-11-07 23:03:49,-15.7910934514641,-1.07835824641606,110.300018183647
2021-11-07 23:03:39,-13.9140145758563,-2.12629521507917,140.840578912148
2021-11-07 23:03:29,-16.4082661162633,-0.972866354631804,113.777441230892
2021-11-07 23:03:20,-18.2107103789309,-0.73909941257181,153.16276729559
2021-11-07 23:03:10,-15.0132532973692,-1.60564006355947,125.232105088969
2021-11-07 23:03:00,-15.6493345311361,-1.27973938067575,111.175755719278
