DateTime,sw_factor,lw_factor,coef_mix_hyp,ch,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_mean,sed_temp_mean.1,sed_temp_peak_doy,sed_temp_peak_doy.1,RMSE
2021-11-05 10:40:12,0.850547888712325,0.903417329941582,0.317930596228641,0.00190288247554436,4.78359848106845,7.78230698704989,12.1324892558636,19.1596021919374,250.4615826159,250.132609063685,2.25330946683163
2021-11-05 10:40:03,0.850547888712325,0.903417329941582,0.317930596228641,0.00190288247554436,4.78359848106845,7.78230698704989,12.1324892558636,19.1596021919374,250.4615826159,250.132609063685,2.25330946683163
2021-11-05 10:39:53,0.869676402739539,0.901170221271464,0.329799194875504,0.00184241133337316,4.82988397059762,7.56206922217498,11.9995529141872,19.2188538926735,250.535125678524,250.961512641916,2.26950470968042
2021-11-05 10:39:43,0.849551447634932,0.905440865187169,0.349293776377872,0.00184339670330851,4.77968685917675,7.67638003188383,11.9323568959625,19.1968809622365,250.237378220342,251.220881271382,2.27370398481376
2021-11-05 10:39:32,0.864159003636175,0.900007059282474,0.318105479565573,0.00193992969672117,4.72659763167398,7.49203504813495,12.0065671400858,19.0343140474662,250.605032747109,250.955355083602,2.2641177055094
2021-11-05 10:39:22,0.859883316181041,0.900897962571698,0.351923878138604,0.00185323544470846,4.73406067963499,7.39379007151783,12.2828765557027,19.4110328572831,250.206790444143,250.899114155353,2.2760514447969
2021-11-05 10:39:12,0.851121938234881,0.906372581934443,0.341375589742602,0.00188236387969102,4.87057171230122,7.56674147347267,11.960964622889,19.1250595891805,250.263065809007,250.419427506115,2.26362235366098
2021-11-05 10:39:02,0.855201845960464,0.902647709250466,0.328150890864446,0.00189536636903349,4.81228426883657,7.77514341027086,12.1436303889307,19.222056391616,250.354699725401,250.487210446301,2.28090800630463
2021-11-05 10:38:52,0.850547888712325,0.903417329941582,0.317930596228641,0.00190288247554436,4.78359848106845,7.78230698704989,12.1324892558636,19.1596021919374,250.4615826159,250.132609063685,2.25330946683163
2021-11-05 10:38:42,0.868127933132147,0.894728923616753,0.320491494018679,0.00187307618627894,4.72075288167346,7.58870653414106,12.2827129298737,19.1535190236987,250.156955219797,250.532160193334,2.2823129592645
2021-11-05 10:38:32,0.859713098061838,0.900456038891678,0.342197069717098,0.00189011545371536,4.87238749341256,7.6536435533123,11.9368293481174,18.9664801944914,250.625412737709,250.928089031788,2.31159811968752
2021-11-05 10:38:22,0.847762580833743,0.900829443257727,0.333985201614396,0.00190325065647011,4.62432946915939,7.80675055788217,12.0354254965483,19.3235655922658,250.203867560161,250.811151708154,2.27696020376014
2021-11-05 10:38:12,0.858829539624046,0.903857548091285,0.320492994622833,0.00190666325744613,4.65503843678115,7.65139972647665,12.0936054941122,19.2691198862307,250.095342684282,250.063805415685,2.27347663564146
2021-11-05 10:38:02,0.874537910612807,0.89969984121562,0.312752725070214,0.00192599520229456,4.83963183038776,7.57958002959218,12.1149668939184,19.316917315808,250.351046196552,250.188359341712,2.2772689745648
2021-11-05 10:37:52,0.85473218755149,0.902983792626068,0.309568321715672,0.00192458834974925,4.77023733562557,7.71409621398457,12.1120213784297,19.1186069227651,250,250.280011561391,2.26412301218535
2021-11-05 10:37:42,0.859017601794487,0.899051856168867,0.318270957908193,0.00190973308105948,4.73975803420198,7.79482738576669,12.0478264276898,19.2607194914874,250.095716484384,250.099946187386,2.27351986440802
2021-11-05 10:37:32,0.855787210651228,0.902255400336996,0.323804340617895,0.0018932562486107,4.67356497659662,7.55892324095921,11.8474587291427,19.1299946781595,250.458383953599,250.734579697468,2.26993493327849
2021-11-05 10:37:21,0.850463851755419,0.902604999933404,0.320513291830807,0.00190780882987006,4.86077311054872,7.65098413376068,12.0592862648039,19.3132973185565,250,250.362242728385,2.28594002211922
2021-11-05 10:37:11,0.86048183190523,0.904436659554332,0.304465003889379,0.00191876907374967,4.75880396699009,7.44403431814224,12.0237884444187,19.4206617885358,250.288893435391,250,2.2739863920593
2021-11-05 10:37:01,0.84437233129148,0.896369732115125,0.314638232795473,0.0019052370786745,4.68091117641256,7.75279610653639,12.0118236751971,19.1859536346535,250.372362530024,250.435331549752,2.27052352132583
2021-11-05 10:36:51,0.842490222659081,0.90211360865496,0.34184884206829,0.00192623103412428,4.83061308322252,7.52899242640319,12.0756659162453,19.3143305406908,250.014031888085,250.547277471322,2.26734356191573
2021-11-05 10:36:41,0.864668797673465,0.895381232769407,0.338663424317267,0.00187939495978811,4.70821848235613,7.73425650194149,12.066294778073,19.1180610210609,250.555473050654,250.956765755993,2.26085042856853
2021-11-05 10:36:31,0.862979782360851,0.900808249967144,0.330965535482003,0.00191536233872209,4.75940724355082,7.48436851207951,12.0854695569151,19.2583846035192,250.454315137895,250.591176970892,2.2620908025531
2021-11-05 10:36:21,0.865704608034074,0.893156261940269,0.306705569395211,0.00194387061321677,4.79323984660714,7.72538020825549,11.9558745673714,19.0766172639028,250.121433681352,250.334100734549,2.26519674754394
2021-11-05 10:36:11,0.857897786547455,0.899076490107474,0.322837035261148,0.00190453322039937,4.75024236229951,7.65557121396839,12.1985409945048,19.0317162165922,250,250.448523666611,2.26662813417261
2021-11-05 10:36:01,0.850365756339142,0.899268514369937,0.325411809172763,0.00189191100815134,4.71636440109335,7.40308562029812,11.8854879056834,19.1525946499896,250,251.031362016195,2.2800476315704
2021-11-05 10:35:51,0.861940802319702,0.889426491084148,0.315694742771697,0.00191140471151968,4.92219526988092,7.66285888001861,12.0900675298683,19.4061305020819,250.271969888539,250,2.27751938597609
2021-11-05 10:35:41,0.851635293433547,0.891507723295899,0.304742618179435,0.00193796437306498,4.64217577158026,7.83862469983412,11.882377554715,19.1420801350532,250.050081969183,250,2.2643814615143
2021-11-05 10:35:31,0.845382704689862,0.906216934480382,0.311439742834583,0.00191428100250699,4.81535448894865,7.72873219846249,12.0024192509091,19.0396735496444,250.011442000041,250.010248407862,2.26216491649157
2021-11-05 10:35:20,0.873901675862547,0.901381655993334,0.325645962504211,0.00195037261440678,4.64533776686832,7.56499842273658,12.0303405480841,19.4004574264017,250.214266897706,250.426031169363,2.27096396506099
2021-11-05 10:35:10,0.875861118669068,0.89799876327632,0.316199155017762,0.00192729602097146,4.84700858161107,7.59848888505001,11.9934834342071,19.0631567087624,250.057490237871,250.87982650187,2.27761620107917
2021-11-05 10:35:00,0.856310542407221,0.898600029788254,0.31884259040159,0.00197029598420748,4.7196578988281,7.76532529823713,12.3175256148342,19.3627130790671,250.254244869799,250.374140863212,2.2752480170593
2021-11-05 10:34:49,0.862747158827374,0.90142761235039,0.311349664874433,0.00188906095225645,4.8106381906141,7.47536866627594,12.2403035010643,19.3902809805936,250.232154751324,250.426323866518,2.27681339104827
2021-11-05 10:34:39,0.869937127536753,0.888414810588092,0.331997985822689,0.00188698345951615,4.73458297274965,7.42772269064165,12.1056305509088,19.1592075007238,250,250.848430356655,2.28121051473512
2021-11-05 10:34:29,0.864121992020975,0.890806345812732,0.311597034393681,0.00192770482425158,4.68062109538952,7.57603477842829,12.0890801315789,19.0943920763212,250.157509478859,250.475803445547,2.27915975544566
2021-11-05 10:34:19,0.870774858268481,0.890302380828053,0.308463799846002,0.00195241849000692,4.64769741949329,7.64370404615477,12.0377455613794,19.0626295041965,250.161864364971,250.744044512036,2.2649215832539
2021-11-05 10:34:09,0.85586185523016,0.901167956580358,0.316292157287951,0.00194169129528975,4.85390255572086,7.63758709394607,11.9902034707558,19.1738443499211,250.256140317147,250.037316917435,2.25827990255808
2021-11-05 10:33:59,0.868647190238896,0.892941641285231,0.311350215230266,0.00192435111965282,4.70303924838089,7.48995235218938,12.1686920586817,19.4310389342786,250.428767670347,250.617209706999,2.27513498171262
2021-11-05 10:33:49,0.858248154310386,0.895541112282572,0.325308221358338,0.00192178252154595,4.79539095640988,7.54669822504345,11.9755755233653,19.1989641152679,250.186528834925,250.313619541113,2.26324066882838
2021-11-05 10:33:39,0.86907368140539,0.900257191571528,0.327363703130656,0.00185732485178997,4.54026509318881,7.65148577694053,12.2524003013197,19.4786673726515,250.008405273419,251.009424555588,2.27007317129111
2021-11-05 10:33:29,0.863345973163041,0.896144570770763,0.322478220870067,0.00191677265902889,4.72306415270239,7.65301316134717,11.9374980268937,19.2856952776747,250.042188399901,250.991984122519,2.27622397185668
2021-11-05 10:33:19,0.855257306330268,0.90603044673743,0.323794687945504,0.00193367286142958,4.82637061636211,7.46811136249353,12.1054069611496,19.4748737961114,250.294778322551,251.003698510994,2.27278902383538
2021-11-05 10:33:09,0.862573891058779,0.898527642547204,0.320221451403937,0.0019480023787056,4.59170084792897,7.62205008648261,12.2277804027736,19.3977733196232,250,250.467089670792,2.27384776153506
2021-11-05 10:32:59,0.867772803378772,0.897122187001468,0.3141482914625,0.00191236238066539,4.63441222329951,7.47913487739161,12.0676266935213,19.224075796856,250,250.877828326889,2.2550280623698
2021-11-05 10:32:49,0.860928622966543,0.892679636169057,0.321542768848105,0.00192409743332683,4.76619042768154,7.52104231139015,12.4710552170786,19.6065229917416,250.191539587166,250.152888542562,2.290141877033
2021-11-05 10:32:39,0.854506722005239,0.896168634912728,0.324326701547619,0.00190201844268989,4.59505362068292,7.86267710781088,12.0894883838085,19.3520663907419,250.511334344863,250,2.27241433310606
2021-11-05 10:32:29,0.866552838691184,0.906053674794388,0.308172004299301,0.00190399154813516,4.6645823801391,7.56498850766849,12.091535917668,19.3300551271024,250,250.764980985956,2.27422824837784
2021-11-05 10:32:19,0.872371693523295,0.901935678023496,0.315350827375749,0.00192067197235006,4.73641567330919,7.59901533363437,12.1866721583586,19.3505059284521,250.220109158787,251.037252502398,2.29055205169883
2021-11-05 10:32:09,0.849299628647003,0.902268695567678,0.321329690856208,0.00192188609069969,4.730142702623,7.58371598898926,12.0097624219069,19.2878089575921,250,250.355128227601,2.26892844029886
2021-11-05 10:31:59,0.850844863429818,0.901298449088446,0.330640504403901,0.00188874165995562,4.64678854267544,7.59046319243121,12.3756138348556,19.4744470812007,250.459935273568,250.774673437638,2.28134421079954
2021-11-05 10:31:49,0.869533114132884,0.899631817053875,0.32700747746013,0.00190554095138689,4.71733694422135,7.56889224112769,12.2634688273045,19.493228846259,250.261537862341,251.000108899565,2.27239447133485
2021-11-05 10:31:38,0.858372717701959,0.901437817623965,0.317622674287173,0.00191747197183177,4.56830545495659,7.5716100495224,12.0567259351435,19.2084466893193,250,250.420630663212,2.27327107547125
2021-11-05 10:31:28,0.879301702273422,0.896727208518632,0.300667054531535,0.00190293455516971,4.73459225385489,7.56105798877153,12.2704480498883,19.4297184591763,250,250.951520818042,2.26466749128757
2021-11-05 10:31:18,0.860401087527523,0.897695242924772,0.295199115572297,0.00192895478701034,4.69152464508591,7.93561472846139,12.0581355755115,19.2359749351578,250.220447726408,250.329569357632,2.26759426276518
2021-11-05 10:31:08,0.861259072379387,0.899981357668109,0.319323021343371,0.0019147445763865,4.68296151444712,7.49256177381621,12.1920988484294,19.3124867222935,250.037207717195,250.446232532466,2.25370673897111
2021-11-05 10:30:58,0.868783291483794,0.894950849847763,0.311621521822186,0.00194733812293333,4.79423641574754,7.67374644145279,12.2325851125081,19.4324001102565,250.271907484645,250.498019284152,2.26762911418726
