DateTime,Depth,OXY_oxy
2018-07-30,1,225.20625
2018-08-02,1,238.828125
2018-08-06,1,230.475
2018-08-09,1,274.190625
2018-08-10,1,204.79375
2018-08-13,1,259.78125
2018-08-14,1,264.40625
2018-08-16,1,282.715625
2018-08-20,1,259.65
2018-08-24,1,266.496875
2018-08-27,1,274.309375
2018-09-03,1,266.359375
2018-09-10,1,245.41875
2018-09-17,1,210.11875
2018-09-21,1,275.01875
2018-09-24,1,219.003125
2018-10-01,1,220.328125
2018-10-05,1,265.95625
2018-10-08,1,224.575
2018-10-15,1,149.56875
2018-10-19,1,184.03125
2018-10-21,1,216.5625
2018-10-22,1,195.99375
2018-10-29,1,233.30625
2018-11-02,1,219.7875
2018-11-07,1,258.409375
2018-11-13,1,214.8625
2018-11-19,1,307.775
2018-12-06,1,294.184375
2018-12-17,1,308.403125
2019-01-21,1,408.75
2019-02-08,1,323.640625
2019-03-18,1,379.375
2019-05-13,1,318.125
2019-05-20,1,301.25
2019-05-27,1,274.0625
2019-06-03,1,279.340625
2019-06-06,1,303.621875
2019-06-10,1,271.3
2019-06-13,1,281.121875
2019-06-17,1,218.590625
2019-06-20,1,372.615625
2019-06-24,1,283.93125
2019-06-27,1,262.790625
2019-07-01,1,188.690625
2019-07-03,1,206.915625
2019-07-08,1,238.153125
2019-07-15,1,275.3375
2019-07-18,1,275.975
2019-07-22,1,263.81875
2019-07-29,1,198.65625
2019-08-01,1,268.453125
2019-08-05,1,275.203125
2019-08-08,1,246.240625
2019-08-12,1,276.28125
2019-08-15,1,334.625
2019-08-19,1,290.55625
2019-08-22,1,296.109375
2019-09-11,1,249.58125
2019-09-27,1,182.284375
2019-10-02,1,172.46875
2019-10-04,1,191.990625
2019-10-22,1,190.7125
2019-10-23,1,182.909375
2019-10-25,1,196.53125
2019-10-28,1,189.640625
2019-10-30,1,225.16875
2019-11-04,1,188.3375
2019-11-08,1,205.534375
2019-11-20,1,239.803125
2019-12-06,1,249.034375
2013-05-16,0.1,270.3559375
2013-05-21,0.1,285.116875
2013-05-23,0.1,277.14125
2013-05-30,0.1,269.9453125
2013-06-04,0.1,262.6521875
2013-06-06,0.1,207.54875
2013-06-13,0.1,280.2028125
2013-06-20,0.1,233.1053125
2013-06-25,0.1,284.708125
2013-06-27,0.1,286.44125
2013-07-03,0.1,251.1203125
2013-07-11,0.1,194.721875
2013-07-15,0.1,230.1753125
2013-07-18,0.1,213.8125
2013-07-22,0.1,176.1378125
2013-07-25,0.1,202.0384375
2013-07-29,0.1,175.9184375
2013-08-01,0.1,222.853125
2013-08-08,0.1,183.15375
2013-08-12,0.1,168.6109375
2013-08-28,0.1,253.770625
2013-09-18,0.1,244.371875
2013-09-25,0.1,256.3228125
2013-10-16,0.1,269.6084375
2013-10-23,0.1,263.525625
2013-10-30,0.1,287.7640625
2013-11-06,0.1,205.025
2013-11-20,0.1,302.4275
2013-12-04,0.1,364.743125
2014-05-05,0.1,272.0959375
2014-05-06,0.1,296.0534375
2014-05-07,0.1,281.7675
2014-05-08,0.1,272.9128125
2014-05-09,0.1,265.9921875
2014-05-10,0.1,266.858125
2014-05-12,0.1,271.1178125
2014-05-14,0.1,297.6259375
2014-05-15,0.1,286.0715625
2014-05-19,0.1,275.5215625
2014-05-22,0.1,275.1271875
2014-05-26,0.1,266.1903125
2014-05-28,0.1,263.6959375
2014-06-02,0.1,279.9428125
2014-06-03,0.1,255.958125
2014-06-04,0.1,260.92875
2014-06-05,0.1,286.5125
2014-06-06,0.1,251.403125
2014-06-09,0.1,257.57875
2014-06-12,0.1,277.4746875
2014-06-16,0.1,258.7475
2014-06-19,0.1,265.908125
2014-06-23,0.1,255.585
2014-06-25,0.1,255.419375
2014-06-29,0.1,253.5696875
2014-06-30,0.1,255.8309375
2014-07-01,0.1,253.1296875
2014-07-02,0.1,255.889375
2014-07-07,0.1,248.331875
2014-07-09,0.1,243.6384375
2014-07-14,0.1,246.179375
2014-07-16,0.1,248.35125
2014-07-21,0.1,257.8278125
2014-07-23,0.1,254.9278125
2014-07-28,0.1,245.524375
2014-07-30,0.1,243.94875
2014-08-02,0.1,250.09875
2014-08-04,0.1,256.28625
2014-08-06,0.1,254.3740625
2014-08-09,0.1,240.65875
2014-08-10,0.1,232.4940625
2014-08-11,0.1,235.809375
2014-08-13,0.1,252.570625
2014-08-18,0.1,257.3740625
2014-08-19,0.1,260.9490625
2014-08-21,0.1,266.9028125
2014-08-25,0.1,264.5471875
2014-09-03,0.1,243.79625
2014-09-08,0.1,248.0490625
2014-09-15,0.1,225.8809375
2014-09-22,0.1,262.706875
2014-09-29,0.1,277.9971875
2014-10-04,0.1,280.329375
2014-10-15,0.1,264.63
2014-10-23,0.1,274.5784375
2014-11-10,0.1,319.70125
2014-12-10,0.1,332.130625
2015-03-16,0.1,374.709375
2015-03-31,0.1,345.29875
2015-04-07,0.1,310.5728125
2015-04-13,0.1,299.2528125
2015-04-16,0.1,291.43625
2015-04-19,0.1,264.5615625
2015-04-21,0.1,287.59
2015-04-25,0.1,291.0025
2015-04-28,0.1,301.1734375
2015-05-01,0.1,296.1684375
2015-05-05,0.1,288.56375
2015-05-07,0.1,275.289375
2015-05-11,0.1,268.2103125
2015-05-14,0.1,279.795
2015-05-18,0.1,264.6578125
2015-05-21,0.1,258.785625
2015-05-25,0.1,291.5359375
2015-05-28,0.1,213.2421875
2015-06-01,0.1,213.75
2015-06-08,0.1,273.8409375
2015-06-11,0.1,255.1171875
2015-06-15,0.1,238.5796875
2015-06-22,0.1,245.503125
2015-06-23,0.1,250.326875
2015-06-29,0.1,275.7965625
2015-07-02,0.1,268.0625
2015-07-06,0.1,313.245
2015-07-09,0.1,359.148125
2015-07-13,0.1,268.3959375
2015-07-16,0.1,240.505625
2015-07-20,0.1,268.360625
2015-07-23,0.1,264.63375
2015-07-27,0.1,258.1725
2015-07-30,0.1,231.850625
2015-08-03,0.1,255.75875
2015-08-08,0.1,253.0521875
2015-08-31,0.1,293.0584375
2015-09-07,0.1,271.3303125
2015-09-14,0.1,208.6128125
2015-09-21,0.1,211.184375
2015-09-28,0.1,246.613125
2015-10-05,0.1,213.5771875
2015-10-19,0.1,177.3515625
2015-10-23,0.1,223.9878125
2015-12-07,0.1,317.7671875
2016-02-05,0.1,390.625
2016-03-30,0.1,281.25
2016-04-04,0.1,279.6875
2016-04-06,0.1,295.3125
2016-04-11,0.1,331.25
2016-04-18,0.1,300.625
2016-04-20,0.1,288.4375
2016-04-25,0.1,292.5
2016-05-02,0.1,278.125
2016-05-04,0.1,264.0625
2016-05-09,0.1,273.4375
2016-05-12,0.1,174.85375
2016-05-16,0.1,225.6053125
2016-05-19,0.1,295.01875
2016-05-23,0.1,229.9509375
2016-05-26,0.1,293.8496875
2016-05-29,0.1,284.0259375
2016-05-30,0.1,291.866875
2016-05-31,0.1,240.83125
2016-06-01,0.1,345.5021875
2016-06-02,0.1,228.416875
2016-06-03,0.1,293.19125
2016-06-06,0.1,228.200625
2016-06-07,0.1,275.636875
2016-06-08,0.1,227.8284375
2016-06-09,0.1,243.8084375
2016-06-13,0.1,179.2509375
2016-06-20,0.1,284.2690625
2016-06-23,0.1,221.8715625
2016-06-26,0.1,227.2140625
2016-06-27,0.1,262.0315625
2016-06-28,0.1,282.7396875
2016-06-30,0.1,190.063125
2016-07-05,0.1,258.9853125
2016-07-07,0.1,178.7528125
2016-07-11,0.1,189.554375
2016-07-14,0.1,164.6578125
2016-07-18,0.1,192.330625
2016-07-21,0.1,195.9134375
2016-07-24,0.1,262.8996875
2016-07-25,0.1,249.189375
2016-07-26,0.1,239.5575
2016-07-27,0.1,225.9375
2016-07-28,0.1,167.585
2016-08-01,0.1,188.6203125
2016-08-08,0.1,194.5759375
2016-08-11,0.1,180.7171875
2016-08-15,0.1,189.3040625
2016-08-18,0.1,197.99875
2016-08-23,0.1,158.0103125
2016-08-26,0.1,237.6434375
2016-09-02,0.1,208.4440625
2016-09-06,0.1,204.2328125
2016-09-09,0.1,266.7775
2016-09-16,0.1,265.8265625
2016-09-17,0.1,227.27875
2016-09-20,0.1,257.1875
2016-09-27,0.1,237.2646875
2016-09-30,0.1,188.309375
2016-10-05,0.1,191.3265625
2016-10-06,0.1,163.00875
2016-10-07,0.1,172.3309375
2016-10-11,0.1,178.5334375
2016-10-14,0.1,239.21625
2016-11-04,0.1,204.7375
2016-11-11,0.1,271.3515625
2016-12-02,0.1,278.6459375
2017-02-06,0.1,390.9375
2017-02-27,0.1,356.5625
2017-03-12,0.1,267.35375
2017-03-13,0.1,340
2017-03-26,0.1,319.86875
2017-03-27,0.1,312.5
2017-04-09,0.1,286.45375
2017-04-10,0.1,308.4375
2017-04-16,0.1,267.7590625
2017-04-17,0.1,280.9375
2017-04-23,0.1,262.580625
2017-04-30,0.1,276.2903125
2017-05-01,0.1,252.5
2017-05-04,0.1,265.4459375
2017-05-07,0.1,267.978125
2017-05-08,0.1,268.75
2017-05-09,0.1,280.2803125
2017-05-14,0.1,279.079375
2017-05-15,0.1,272.8125
2017-05-18,0.1,269.6875
2017-05-22,0.1,289.0625
2017-05-25,0.1,275
2017-05-29,0.1,272.1875
2017-05-30,0.1,282.1875
2017-06-01,0.1,275
2017-06-05,0.1,258.75
2017-06-08,0.1,278.125
2017-06-12,0.1,273.75
2017-06-19,0.1,271.5625
2017-06-26,0.1,296.5625
2017-07-05,0.1,283.125
2017-07-10,0.1,296.875
2017-07-13,0.1,300
2017-07-17,0.1,345.9375
2017-07-24,0.1,296.25
2017-07-31,0.1,255.3125
2017-08-07,0.1,219.375
2017-08-14,0.1,267.1875
2017-08-21,0.1,245.625
2017-08-28,0.1,287.5
2017-09-04,0.1,253.4375
2017-09-11,0.1,263.125
2017-09-18,0.1,271.5625
2017-09-25,0.1,256.25
2017-10-02,0.1,302.1875
2017-10-09,0.1,247.5
2017-10-16,0.1,287.5
2017-10-23,0.1,282.5
2017-10-30,0.1,324.375
2017-11-06,0.1,285.9375
2017-12-11,0.1,398.125
2018-01-15,0.1,415.9375
2018-02-19,0.1,415.625
2018-03-19,0.1,375.3125
2018-04-04,0.1,365.625
2018-04-10,0.1,349.375
2018-04-20,0.1,301.4125
2018-04-23,0.1,311.025
2018-04-30,0.1,295.3125
2018-05-04,0.1,275.240625
2018-05-07,0.1,262.06875
2018-05-11,0.1,230.8125
2018-05-14,0.1,248.984375
2018-05-17,0.1,259.4125
2018-05-21,0.1,276.85
2018-05-28,0.1,247.184375
2018-06-04,0.1,200.2625
2018-06-07,0.1,278.83125
2018-06-11,0.1,235.03125
2018-06-14,0.1,268.871875
2018-06-18,0.1,278.40625
2018-06-25,0.1,264.15
2018-07-02,0.1,267.496875
2018-07-05,0.1,186.959375
2018-07-09,0.1,285.921875
2018-07-16,0.1,274.25
2018-07-19,0.1,203.065625
2018-07-23,0.1,312.5
2018-07-26,0.1,323.809375
2018-07-30,0.1,247.671875
2018-08-02,0.1,251.646875
2018-08-06,0.1,163.234375
2018-08-09,0.1,215.484375
2018-08-10,0.1,214.80625
2018-08-13,0.1,260.140625
2018-08-14,0.1,189.953125
2018-08-16,0.1,278.96875
2018-08-20,0.1,261.615625
2018-08-24,0.1,283.896875
2018-08-27,0.1,278.1
2018-09-03,0.1,270.56875
2018-09-10,0.1,251.921875
2018-09-17,0.1,187.80625
2018-09-21,0.1,268.653125
2018-09-24,0.1,159.6625
2018-10-01,0.1,229.95625
2018-10-05,0.1,224.65
2018-10-08,0.1,260.48125
2018-10-15,0.1,142.95
2018-10-19,0.1,190.34375
2018-10-21,0.1,216.25
2018-10-22,0.1,200.10625
2018-10-29,0.1,233.815625
2018-11-02,0.1,218.834375
2018-11-07,0.1,265.628125
2018-11-13,0.1,235.715625
2018-11-19,0.1,248.69375
2018-12-06,0.1,285.415625
2018-12-17,0.1,325.828125
2019-01-21,0.1,409.375
2019-02-08,0.1,322.80625
2019-03-18,0.1,375.625
2019-04-01,0.1,347.5
2019-05-06,0.1,291.5625
2019-05-13,0.1,291.5625
2019-05-20,0.1,298.125
2019-05-27,0.1,288.125
2019-06-03,0.1,278.49375
2019-06-06,0.1,290.371875
2019-06-10,0.1,272.225
2019-06-13,0.1,281.26875
2019-06-17,0.1,195.953125
2019-06-20,0.1,182.246875
2019-06-24,0.1,289.346875
2019-06-27,0.1,260.703125
2019-07-01,0.1,245.615625
2019-07-03,0.1,231.86875
2019-07-08,0.1,210.796875
2019-07-15,0.1,259.15
2019-07-18,0.1,273.24375
2019-07-22,0.1,266.7125
2019-07-29,0.1,263.15625
2019-08-01,0.1,271.8
2019-08-05,0.1,202.421875
2019-08-08,0.1,246.78125
2019-08-12,0.1,275.88125
2019-08-15,0.1,263.121875
2019-08-19,0.1,288.034375
2019-08-22,0.1,293.046875
2019-08-28,0.1,182.246875
2019-09-11,0.1,253.021875
2019-09-27,0.1,183.6375
2019-10-02,0.1,238.003125
2019-10-04,0.1,204.7125
2019-10-11,0.1,159.428125
2019-10-22,0.1,197
2019-10-23,0.1,182.26875
2019-10-25,0.1,201.68125
2019-10-28,0.1,187.05625
2019-10-30,0.1,241.865625
2019-11-04,0.1,168.95
2019-11-08,0.1,204.95625
2019-11-20,0.1,222.503125
2019-12-06,0.1,221.959375
